1967	Wait Until Dark	wait-until-dark-1967	2018-04-21 11:43:05	https.//Pelis_y_series/imágenes/wait-until-dark-1967	/wait-until-dark-1967background.jpg	/wait-until-dark-1967small_cover.jpg	/wait-until-dark-1967medium_cover.jpg	/wait-until-dark-1967large_cover.jpg
1997	Life Is Beautiful	life-is-beautiful-1997	2018-04-26 01:16:56	https.//moviemania/covers/life-is-beautiful-1997	/life-is-beautiful-1997background.jpg	/life-is-beautiful-1997small_cover.jpg	/life-is-beautiful-1997medium_cover.jpg	/life-is-beautiful-1997large_cover.jpg
2017	Outrage Coda	outrage-coda-2017	2018-04-28 21:59:16	https.//Movie_covers.com/outrage-coda-2017	/outrage-coda-2017background.jpg	/outrage-coda-2017small_cover.jpg	/outrage-coda-2017medium_cover.jpg	/outrage-coda-2017large_cover.jpg
2017	Scarecrows	scarecrows-2017	2018-04-29 22:11:23	https.//palomitas.com/películas/scarecrows-2017	/scarecrows-2017background.jpg	/scarecrows-2017small_cover.jpg	/scarecrows-2017medium_cover.jpg	/scarecrows-2017large_cover.jpg
2017	Juarez 2045	juarez-2045-2017	2018-05-04 00:07:01	https.//moviemania/covers/juarez-2045-2017	/juarez-2045-2017background.jpg	/juarez-2045-2017small_cover.jpg	/juarez-2045-2017medium_cover.jpg	/juarez-2045-2017large_cover.jpg
2014	An Honest Liar	an-honest-liar-2014	2018-05-15 08:48:03	https.//Movie_covers.com/an-honest-liar-2014	/an-honest-liar-2014background.jpg	/an-honest-liar-2014small_cover.jpg	/an-honest-liar-2014medium_cover.jpg	/an-honest-liar-2014large_cover.jpg
2017	An Uncommon Grace	an-uncommon-grace-2017	2018-05-17 22:37:52	https.//forummovies.org/covers/an-uncommon-grace-2017	/an-uncommon-grace-2017background.jpg	/an-uncommon-grace-2017small_cover.jpg	/an-uncommon-grace-2017medium_cover.jpg	/an-uncommon-grace-2017large_cover.jpg
1987	The Last Emperor	the-last-emperor-1987	2018-05-18 05:10:13	https.//moviemania/covers/the-last-emperor-1987	/the-last-emperor-1987background.jpg	/the-last-emperor-1987small_cover.jpg	/the-last-emperor-1987medium_cover.jpg	/the-last-emperor-1987large_cover.jpg
1997	City of Industry	city-of-industry-1997	2018-06-02 07:40:49	https.//Pelis_y_series/imágenes/city-of-industry-1997	/city-of-industry-1997background.jpg	/city-of-industry-1997small_cover.jpg	/city-of-industry-1997medium_cover.jpg	/city-of-industry-1997large_cover.jpg
2011	The Substance: Albert Hofmann's LSD	the-substance-albert-hofmanns-lsd-2011	2018-06-05 22:26:58	https.//Pelis_y_series/imágenes/the-substance-albert-hofmanns-lsd-2011	/the-substance-albert-hofmanns-lsd-2011background.jpg	/the-substance-albert-hofmanns-lsd-2011small_cover.jpg	/the-substance-albert-hofmanns-lsd-2011medium_cover.jpg	/the-substance-albert-hofmanns-lsd-2011large_cover.jpg
2017	Blame	blame-2017	2018-06-10 10:32:15	https.//moviemania/covers/blame-2017	/blame-2017background.jpg	/blame-2017small_cover.jpg	/blame-2017medium_cover.jpg	/blame-2017large_cover.jpg
1957	The True Story of Jesse James	the-true-story-of-jesse-james-1957	2018-06-11 09:15:30	https.//Movie_covers.com/the-true-story-of-jesse-james-1957	/the-true-story-of-jesse-james-1957background.jpg	/the-true-story-of-jesse-james-1957small_cover.jpg	/the-true-story-of-jesse-james-1957medium_cover.jpg	/the-true-story-of-jesse-james-1957large_cover.jpg
2018	Beyond the Sky	beyond-the-sky-2018	2018-06-12 13:36:31	https.//Movie_covers.com/beyond-the-sky-2018	/beyond-the-sky-2018background.jpg	/beyond-the-sky-2018small_cover.jpg	/beyond-the-sky-2018medium_cover.jpg	/beyond-the-sky-2018large_cover.jpg
2016	The Haunted House on Kirby Road	the-haunted-house-on-kirby-road-2016	2018-06-15 16:56:08	https.//forummovies.org/covers/the-haunted-house-on-kirby-road-2016	/the-haunted-house-on-kirby-road-2016background.jpg	/the-haunted-house-on-kirby-road-2016small_cover.jpg	/the-haunted-house-on-kirby-road-2016medium_cover.jpg	/the-haunted-house-on-kirby-road-2016large_cover.jpg
1977	Sleeping Dogs	sleeping-dogs-1977	2018-06-25 21:09:13	https.//moviemania/covers/sleeping-dogs-1977	/sleeping-dogs-1977background.jpg	/sleeping-dogs-1977small_cover.jpg	/sleeping-dogs-1977medium_cover.jpg	/sleeping-dogs-1977large_cover.jpg
1996	The Great White Hype	the-great-white-hype-1996	2018-06-28 14:27:56	https.//moviemania/covers/the-great-white-hype-1996	/the-great-white-hype-1996background.jpg	/the-great-white-hype-1996small_cover.jpg	/the-great-white-hype-1996medium_cover.jpg	/the-great-white-hype-1996large_cover.jpg
1993	Nowhere to Run	nowhere-to-run-1993	2018-07-21 17:44:18	https.//cinemanía.com/imágenes/nowhere-to-run-1993	/nowhere-to-run-1993background.jpg	/nowhere-to-run-1993small_cover.jpg	/nowhere-to-run-1993medium_cover.jpg	/nowhere-to-run-1993large_cover.jpg
2018	Parmanu: The Story of Pokhran	parmanu-the-story-of-pokhran-2018	2018-07-26 07:53:07	https.//moviemania/covers/parmanu-the-story-of-pokhran-2018	/parmanu-the-story-of-pokhran-2018background.jpg	/parmanu-the-story-of-pokhran-2018small_cover.jpg	/parmanu-the-story-of-pokhran-2018medium_cover.jpg	/parmanu-the-story-of-pokhran-2018large_cover.jpg
2017	Baahubali 2: The Conclusion	baahubali-2-the-conclusion-2017	2018-07-29 16:41:21	https.//foro_pelis.es/carátulasbaahubali-2-the-conclusion-2017	/baahubali-2-the-conclusion-2017background.jpg	/baahubali-2-the-conclusion-2017small_cover.jpg	/baahubali-2-the-conclusion-2017medium_cover.jpg	/baahubali-2-the-conclusion-2017large_cover.jpg
2003	High Roller: The Stu Ungar Story	high-roller-the-stu-ungar-story-2003	2018-08-06 17:36:53	https.//moviemania/covers/high-roller-the-stu-ungar-story-2003	/high-roller-the-stu-ungar-story-2003background.jpg	/high-roller-the-stu-ungar-story-2003small_cover.jpg	/high-roller-the-stu-ungar-story-2003medium_cover.jpg	/high-roller-the-stu-ungar-story-2003large_cover.jpg
2017	The House of Tomorrow	the-house-of-tomorrow-2017	2018-08-17 17:55:23	https.//cinemanía.com/imágenes/the-house-of-tomorrow-2017	/the-house-of-tomorrow-2017background.jpg	/the-house-of-tomorrow-2017small_cover.jpg	/the-house-of-tomorrow-2017medium_cover.jpg	/the-house-of-tomorrow-2017large_cover.jpg
2018	Pad Man	pad-man-2018	2018-08-21 21:51:41	https.//cinemanía.com/imágenes/pad-man-2018	/pad-man-2018background.jpg	/pad-man-2018small_cover.jpg	/pad-man-2018medium_cover.jpg	/pad-man-2018large_cover.jpg
1998	The Land Before Time VI: The Secret of Saurus Rock	the-land-before-time-vi-the-secret-of-saurus-rock-1998	2018-08-21 16:23:12	https.//foro_pelis.es/carátulasthe-land-before-time-vi-the-secret-of-saurus-rock-1998	/the-land-before-time-vi-the-secret-of-saurus-rock-1998background.jpg	/the-land-before-time-vi-the-secret-of-saurus-rock-1998small_cover.jpg	/the-land-before-time-vi-the-secret-of-saurus-rock-1998medium_cover.jpg	/the-land-before-time-vi-the-secret-of-saurus-rock-1998large_cover.jpg
2018	Ocean's Eight	oceans-eight-2018	2018-08-21 14:04:23	https.//palomitas.com/películas/oceans-eight-2018	/oceans-eight-2018background.jpg	/oceans-eight-2018small_cover.jpg	/oceans-eight-2018medium_cover.jpg	/oceans-eight-2018large_cover.jpg
2018	The Surrounding Game	the-surrounding-game-2018	2018-08-30 14:44:50	https.//Movie_covers.com/the-surrounding-game-2018	/the-surrounding-game-2018background.jpg	/the-surrounding-game-2018small_cover.jpg	/the-surrounding-game-2018medium_cover.jpg	/the-surrounding-game-2018large_cover.jpg
1980	The Private Eyes	the-private-eyes-1980	2018-08-31 08:54:23	https.//palomitas.com/películas/the-private-eyes-1980	/the-private-eyes-1980background.jpg	/the-private-eyes-1980small_cover.jpg	/the-private-eyes-1980medium_cover.jpg	/the-private-eyes-1980large_cover.jpg
1988	Police Story 2	police-story-2-1988	2018-09-09 01:33:27	https.//moviemania/covers/police-story-2-1988	/police-story-2-1988background.jpg	/police-story-2-1988small_cover.jpg	/police-story-2-1988medium_cover.jpg	/police-story-2-1988large_cover.jpg
1956	The Last Hunt	the-last-hunt-1956	2018-09-10 22:27:09	https.//palomitas.com/películas/the-last-hunt-1956	/the-last-hunt-1956background.jpg	/the-last-hunt-1956small_cover.jpg	/the-last-hunt-1956medium_cover.jpg	/the-last-hunt-1956large_cover.jpg
1987	G.I. Joe: The Movie	g-i-joe-the-movie-1987	2018-09-17 09:10:48	https.//forummovies.org/covers/g-i-joe-the-movie-1987	/g-i-joe-the-movie-1987background.jpg	/g-i-joe-the-movie-1987small_cover.jpg	/g-i-joe-the-movie-1987medium_cover.jpg	/g-i-joe-the-movie-1987large_cover.jpg
2016	Contract to Kill	contract-to-kill-2016	2017-02-23 03:58:03	https.//palomitas.com/películas/contract-to-kill-2016	/contract-to-kill-2016background.jpg	/contract-to-kill-2016small_cover.jpg	/contract-to-kill-2016medium_cover.jpg	/contract-to-kill-2016large_cover.jpg
2018	Hotel Transylvania 3: Summer Vacation	hotel-transylvania-3-summer-vacation-2018	2018-09-25 14:20:25	https.//forummovies.org/covers/hotel-transylvania-3-summer-vacation-2018	/hotel-transylvania-3-summer-vacation-2018background.jpg	/hotel-transylvania-3-summer-vacation-2018small_cover.jpg	/hotel-transylvania-3-summer-vacation-2018medium_cover.jpg	/hotel-transylvania-3-summer-vacation-2018large_cover.jpg
2016	Prey, in Cold Blood	prey-in-cold-blood-2016	2018-09-27 17:45:56	https.//moviemania/covers/prey-in-cold-blood-2016	/prey-in-cold-blood-2016background.jpg	/prey-in-cold-blood-2016small_cover.jpg	/prey-in-cold-blood-2016medium_cover.jpg	/prey-in-cold-blood-2016large_cover.jpg
2018	Penguin Rescue	penguin-rescue-2018	2018-10-08 17:24:31	https.//Pelis_y_series/imágenes/penguin-rescue-2018	/penguin-rescue-2018background.jpg	/penguin-rescue-2018small_cover.jpg	/penguin-rescue-2018medium_cover.jpg	/penguin-rescue-2018large_cover.jpg
2018	Better Start Running	better-start-running-2018	2018-10-13 17:23:45	https.//forummovies.org/covers/better-start-running-2018	/better-start-running-2018background.jpg	/better-start-running-2018small_cover.jpg	/better-start-running-2018medium_cover.jpg	/better-start-running-2018large_cover.jpg
2018	Soorma	soorma-2018	2018-10-14 03:03:47	https.//Pelis_y_series/imágenes/soorma-2018	/soorma-2018background.jpg	/soorma-2018small_cover.jpg	/soorma-2018medium_cover.jpg	/soorma-2018large_cover.jpg
1960	Home from the Hill	home-from-the-hill-1960	2018-10-14 22:28:01	https.//Pelis_y_series/imágenes/home-from-the-hill-1960	/home-from-the-hill-1960background.jpg	/home-from-the-hill-1960small_cover.jpg	/home-from-the-hill-1960medium_cover.jpg	/home-from-the-hill-1960large_cover.jpg
2014	My Gal Sunday	my-gal-sunday-2014	2018-10-19 12:58:39	https.//forummovies.org/covers/my-gal-sunday-2014	/my-gal-sunday-2014background.jpg	/my-gal-sunday-2014small_cover.jpg	/my-gal-sunday-2014medium_cover.jpg	/my-gal-sunday-2014large_cover.jpg
2018	The More You Ignore Me	the-more-you-ignore-me-2018	2018-11-01 06:52:00	https.//Pelis_y_series/imágenes/the-more-you-ignore-me-2018	/the-more-you-ignore-me-2018background.jpg	/the-more-you-ignore-me-2018small_cover.jpg	/the-more-you-ignore-me-2018medium_cover.jpg	/the-more-you-ignore-me-2018large_cover.jpg
2018	Birds of a Feather 2	birds-of-a-feather-2-2018	2018-11-01 23:10:22	https.//palomitas.com/películas/birds-of-a-feather-2-2018	/birds-of-a-feather-2-2018background.jpg	/birds-of-a-feather-2-2018small_cover.jpg	/birds-of-a-feather-2-2018medium_cover.jpg	/birds-of-a-feather-2-2018large_cover.jpg
2013	Everyday Rebellion	everyday-rebellion-2013	2018-11-12 18:48:39	https.//Movie_covers.com/everyday-rebellion-2013	/everyday-rebellion-2013background.jpg	/everyday-rebellion-2013small_cover.jpg	/everyday-rebellion-2013medium_cover.jpg	/everyday-rebellion-2013large_cover.jpg
2018	BLINK	blink-2018	2018-11-17 16:48:33	https.//foro_pelis.es/carátulasblink-2018	/blink-2018background.jpg	/blink-2018small_cover.jpg	/blink-2018medium_cover.jpg	/blink-2018large_cover.jpg
1988	The Unnamable	the-unnamable-1988	2018-11-26 22:39:14	https.//foro_pelis.es/carátulasthe-unnamable-1988	/the-unnamable-1988background.jpg	/the-unnamable-1988small_cover.jpg	/the-unnamable-1988medium_cover.jpg	/the-unnamable-1988large_cover.jpg
2018	Transition	transition-2018	2018-11-29 05:20:21	https.//palomitas.com/películas/transition-2018	/transition-2018background.jpg	/transition-2018small_cover.jpg	/transition-2018medium_cover.jpg	/transition-2018large_cover.jpg
2018	Happy Birthday Hannah	happy-birthday-hannah-2018	2018-12-02 03:09:27	https.//Movie_covers.com/happy-birthday-hannah-2018	/happy-birthday-hannah-2018background.jpg	/happy-birthday-hannah-2018small_cover.jpg	/happy-birthday-hannah-2018medium_cover.jpg	/happy-birthday-hannah-2018large_cover.jpg
2018	Brampton's Own	bramptons-own-2018	2018-12-01 12:21:22	https.//Movie_covers.com/bramptons-own-2018	/bramptons-own-2018background.jpg	/bramptons-own-2018small_cover.jpg	/bramptons-own-2018medium_cover.jpg	/bramptons-own-2018large_cover.jpg
2018	Hospitality	hospitality-2018	2018-12-07 22:24:45	https.//palomitas.com/películas/hospitality-2018	/hospitality-2018background.jpg	/hospitality-2018small_cover.jpg	/hospitality-2018medium_cover.jpg	/hospitality-2018large_cover.jpg
2018	Mowgli: Legend of the Jungle	mowgli-legend-of-the-jungle-2018	2018-12-08 02:48:32	https.//Pelis_y_series/imágenes/mowgli-legend-of-the-jungle-2018	/mowgli-legend-of-the-jungle-2018background.jpg	/mowgli-legend-of-the-jungle-2018small_cover.jpg	/mowgli-legend-of-the-jungle-2018medium_cover.jpg	/mowgli-legend-of-the-jungle-2018large_cover.jpg
2018	Cinderella: The Enchanted Beginning	cinderella-the-enchanted-beginning-2018	2018-12-09 05:38:59	https.//palomitas.com/películas/cinderella-the-enchanted-beginning-2018	/cinderella-the-enchanted-beginning-2018background.jpg	/cinderella-the-enchanted-beginning-2018small_cover.jpg	/cinderella-the-enchanted-beginning-2018medium_cover.jpg	/cinderella-the-enchanted-beginning-2018large_cover.jpg
2018	Skateboard or Die	skateboard-or-die-2018	2018-12-14 00:40:40	https.//foro_pelis.es/carátulasskateboard-or-die-2018	/skateboard-or-die-2018background.jpg	/skateboard-or-die-2018small_cover.jpg	/skateboard-or-die-2018medium_cover.jpg	/skateboard-or-die-2018large_cover.jpg
2016	The Red Pill	the-red-pill-2016	2018-12-17 04:19:51	https.//Pelis_y_series/imágenes/the-red-pill-2016	/the-red-pill-2016background.jpg	/the-red-pill-2016small_cover.jpg	/the-red-pill-2016medium_cover.jpg	/the-red-pill-2016large_cover.jpg
1996	Bernie	bernie-1996	2018-12-19 11:46:05	https.//forummovies.org/covers/bernie-1996	/bernie-1996background.jpg	/bernie-1996small_cover.jpg	/bernie-1996medium_cover.jpg	/bernie-1996large_cover.jpg
2014	Wedding Planner Mystery	wedding-planner-mystery-2014	2019-01-03 10:20:07	https.//cinemanía.com/imágenes/wedding-planner-mystery-2014	/wedding-planner-mystery-2014background.jpg	/wedding-planner-mystery-2014small_cover.jpg	/wedding-planner-mystery-2014medium_cover.jpg	/wedding-planner-mystery-2014large_cover.jpg
2018	Monsters and Men	monsters-and-men-2018	2019-01-05 06:52:08	https.//cinemanía.com/imágenes/monsters-and-men-2018	/monsters-and-men-2018background.jpg	/monsters-and-men-2018small_cover.jpg	/monsters-and-men-2018medium_cover.jpg	/monsters-and-men-2018large_cover.jpg
1997	Two Came Back	two-came-back-1997	2019-01-11 12:59:47	https.//forummovies.org/covers/two-came-back-1997	/two-came-back-1997background.jpg	/two-came-back-1997small_cover.jpg	/two-came-back-1997medium_cover.jpg	/two-came-back-1997large_cover.jpg
2010	Cherry Tree Lane	cherry-tree-lane-2010	2019-01-14 08:43:47	https.//foro_pelis.es/carátulascherry-tree-lane-2010	/cherry-tree-lane-2010background.jpg	/cherry-tree-lane-2010small_cover.jpg	/cherry-tree-lane-2010medium_cover.jpg	/cherry-tree-lane-2010large_cover.jpg
2018	Driven to Dance	driven-to-dance-2018	2019-01-18 17:43:15	https.//Movie_covers.com/driven-to-dance-2018	/driven-to-dance-2018background.jpg	/driven-to-dance-2018small_cover.jpg	/driven-to-dance-2018medium_cover.jpg	/driven-to-dance-2018large_cover.jpg
2016	A Real Vermeer	a-real-vermeer-2016	2019-01-19 15:58:42	https.//cinemanía.com/imágenes/a-real-vermeer-2016	/a-real-vermeer-2016background.jpg	/a-real-vermeer-2016small_cover.jpg	/a-real-vermeer-2016medium_cover.jpg	/a-real-vermeer-2016large_cover.jpg
1969	The Wedding Party	the-wedding-party-1969	2019-01-24 01:08:14	https.//cinemanía.com/imágenes/the-wedding-party-1969	/the-wedding-party-1969background.jpg	/the-wedding-party-1969small_cover.jpg	/the-wedding-party-1969medium_cover.jpg	/the-wedding-party-1969large_cover.jpg
1967	Improvisiert und zielbewusst	improvisiert-und-zielbewusst-1967	2019-02-02 18:35:18	https.//cinemanía.com/imágenes/improvisiert-und-zielbewusst-1967	/improvisiert-und-zielbewusst-1967background.jpg	/improvisiert-und-zielbewusst-1967small_cover.jpg	/improvisiert-und-zielbewusst-1967medium_cover.jpg	/improvisiert-und-zielbewusst-1967large_cover.jpg
2018	Climax	climax-2018	2019-02-05 06:11:29	https.//forummovies.org/covers/climax-2018	/climax-2018background.jpg	/climax-2018small_cover.jpg	/climax-2018medium_cover.jpg	/climax-2018large_cover.jpg
2018	VS.	vs-2018	2019-02-11 05:10:25	https.//palomitas.com/películas/vs-2018	/vs-2018background.jpg	/vs-2018small_cover.jpg	/vs-2018medium_cover.jpg	/vs-2018large_cover.jpg
2018	Vox Lux	vox-lux-2018	2019-02-22 14:24:45	https.//Movie_covers.com/vox-lux-2018	/vox-lux-2018background.jpg	/vox-lux-2018small_cover.jpg	/vox-lux-2018medium_cover.jpg	/vox-lux-2018large_cover.jpg
2014	Lullaby	lullaby-2014	2019-02-23 04:38:28	https.//foro_pelis.es/carátulaslullaby-2014	/lullaby-2014background.jpg	/lullaby-2014small_cover.jpg	/lullaby-2014medium_cover.jpg	/lullaby-2014large_cover.jpg
1985	Stick	stick-1985	2019-03-22 05:29:00	https.//forummovies.org/covers/stick-1985	/stick-1985background.jpg	/stick-1985small_cover.jpg	/stick-1985medium_cover.jpg	/stick-1985large_cover.jpg
2017	Love by the 10th Date	love-by-the-10th-date-2017	2019-03-04 21:50:24	https.//foro_pelis.es/carátulaslove-by-the-10th-date-2017	/love-by-the-10th-date-2017background.jpg	/love-by-the-10th-date-2017small_cover.jpg	/love-by-the-10th-date-2017medium_cover.jpg	/love-by-the-10th-date-2017large_cover.jpg
1991	Robin Hood	robin-hood-1991	2019-03-07 19:25:14	https.//moviemania/covers/robin-hood-1991	/robin-hood-1991background.jpg	/robin-hood-1991small_cover.jpg	/robin-hood-1991medium_cover.jpg	/robin-hood-1991large_cover.jpg
1985	D.A.R.Y.L.	d-a-r-y-l-1985	2019-03-12 03:20:56	https.//moviemania/covers/d-a-r-y-l-1985	/d-a-r-y-l-1985background.jpg	/d-a-r-y-l-1985small_cover.jpg	/d-a-r-y-l-1985medium_cover.jpg	/d-a-r-y-l-1985large_cover.jpg
2007	Battlestar Galactica: Razor	battlestar-galactica-razor-2007	2019-03-18 02:42:05	https.//palomitas.com/películas/battlestar-galactica-razor-2007	/battlestar-galactica-razor-2007background.jpg	/battlestar-galactica-razor-2007small_cover.jpg	/battlestar-galactica-razor-2007medium_cover.jpg	/battlestar-galactica-razor-2007large_cover.jpg
2011	A Warrior's Heart	a-warriors-heart-2011	2019-03-19 09:50:41	https.//Pelis_y_series/imágenes/a-warriors-heart-2011	/a-warriors-heart-2011background.jpg	/a-warriors-heart-2011small_cover.jpg	/a-warriors-heart-2011medium_cover.jpg	/a-warriors-heart-2011large_cover.jpg
2017	MFKZ	mfkz-2017	2019-03-26 14:54:22	https.//forummovies.org/covers/mfkz-2017	/mfkz-2017background.jpg	/mfkz-2017small_cover.jpg	/mfkz-2017medium_cover.jpg	/mfkz-2017large_cover.jpg
1979	Wanda Nevada	wanda-nevada-1979	2019-04-08 08:00:54	https.//palomitas.com/películas/wanda-nevada-1979	/wanda-nevada-1979background.jpg	/wanda-nevada-1979small_cover.jpg	/wanda-nevada-1979medium_cover.jpg	/wanda-nevada-1979large_cover.jpg
1959	The 400 Blows	the-400-blows-1959	2019-04-15 01:27:30	https.//palomitas.com/películas/the-400-blows-1959	/the-400-blows-1959background.jpg	/the-400-blows-1959small_cover.jpg	/the-400-blows-1959medium_cover.jpg	/the-400-blows-1959large_cover.jpg
2003	A Tale of Two Sisters	a-tale-of-two-sisters-2003	2019-04-21 17:13:08	https.//forummovies.org/covers/a-tale-of-two-sisters-2003	/a-tale-of-two-sisters-2003background.jpg	/a-tale-of-two-sisters-2003small_cover.jpg	/a-tale-of-two-sisters-2003medium_cover.jpg	/a-tale-of-two-sisters-2003large_cover.jpg
1985	Real Genius	real-genius-1985	2019-04-26 01:07:43	https.//palomitas.com/películas/real-genius-1985	/real-genius-1985background.jpg	/real-genius-1985small_cover.jpg	/real-genius-1985medium_cover.jpg	/real-genius-1985large_cover.jpg
1984	A Christmas Carol	a-christmas-carol-1984	2019-04-26 07:52:20	https.//moviemania/covers/a-christmas-carol-1984	/a-christmas-carol-1984background.jpg	/a-christmas-carol-1984small_cover.jpg	/a-christmas-carol-1984medium_cover.jpg	/a-christmas-carol-1984large_cover.jpg
1955	To Catch a Thief	to-catch-a-thief-1955	2019-05-01 06:35:37	https.//moviemania/covers/to-catch-a-thief-1955	/to-catch-a-thief-1955background.jpg	/to-catch-a-thief-1955small_cover.jpg	/to-catch-a-thief-1955medium_cover.jpg	/to-catch-a-thief-1955large_cover.jpg
1989	Society	society-1989	2019-05-06 13:45:56	https.//palomitas.com/películas/society-1989	/society-1989background.jpg	/society-1989small_cover.jpg	/society-1989medium_cover.jpg	/society-1989large_cover.jpg
1945	The Body Snatcher	the-body-snatcher-1945	2019-05-07 18:51:31	https.//forummovies.org/covers/the-body-snatcher-1945	/the-body-snatcher-1945background.jpg	/the-body-snatcher-1945small_cover.jpg	/the-body-snatcher-1945medium_cover.jpg	/the-body-snatcher-1945large_cover.jpg
1976	The Gumball Rally	the-gumball-rally-1976	2019-05-13 02:31:16	https.//palomitas.com/películas/the-gumball-rally-1976	/the-gumball-rally-1976background.jpg	/the-gumball-rally-1976small_cover.jpg	/the-gumball-rally-1976medium_cover.jpg	/the-gumball-rally-1976large_cover.jpg
1972	Seven Blood-Stained Orchids	seven-blood-stained-orchids-1972	2019-05-12 16:53:57	https.//Movie_covers.com/seven-blood-stained-orchids-1972	/seven-blood-stained-orchids-1972background.jpg	/seven-blood-stained-orchids-1972small_cover.jpg	/seven-blood-stained-orchids-1972medium_cover.jpg	/seven-blood-stained-orchids-1972large_cover.jpg
1990	Joe Versus the Volcano	joe-versus-the-volcano-1990	2019-05-14 07:53:04	https.//forummovies.org/covers/joe-versus-the-volcano-1990	/joe-versus-the-volcano-1990background.jpg	/joe-versus-the-volcano-1990small_cover.jpg	/joe-versus-the-volcano-1990medium_cover.jpg	/joe-versus-the-volcano-1990large_cover.jpg
1961	Cash on Demand	cash-on-demand-1961	2019-05-16 01:14:10	https.//cinemanía.com/imágenes/cash-on-demand-1961	/cash-on-demand-1961background.jpg	/cash-on-demand-1961small_cover.jpg	/cash-on-demand-1961medium_cover.jpg	/cash-on-demand-1961large_cover.jpg
1971	Le Mans	le-mans-1971	2019-05-25 12:27:24	https.//foro_pelis.es/carátulasle-mans-1971	/le-mans-1971background.jpg	/le-mans-1971small_cover.jpg	/le-mans-1971medium_cover.jpg	/le-mans-1971large_cover.jpg
2018	Cutterhead	cutterhead-2018	2019-06-02 01:15:00	https.//moviemania/covers/cutterhead-2018	/cutterhead-2018background.jpg	/cutterhead-2018small_cover.jpg	/cutterhead-2018medium_cover.jpg	/cutterhead-2018large_cover.jpg
1984	Cut and Run	cut-and-run-1984	2019-06-17 14:33:18	https.//forummovies.org/covers/cut-and-run-1984	/cut-and-run-1984background.jpg	/cut-and-run-1984small_cover.jpg	/cut-and-run-1984medium_cover.jpg	/cut-and-run-1984large_cover.jpg
1978	The Contract	the-contract-1978	2019-06-11 20:54:47	https.//palomitas.com/películas/the-contract-1978	/the-contract-1978background.jpg	/the-contract-1978small_cover.jpg	/the-contract-1978medium_cover.jpg	/the-contract-1978large_cover.jpg
1985	Young Sherlock Holmes	young-sherlock-holmes-1985	2019-06-12 17:51:49	https.//cinemanía.com/imágenes/young-sherlock-holmes-1985	/young-sherlock-holmes-1985background.jpg	/young-sherlock-holmes-1985small_cover.jpg	/young-sherlock-holmes-1985medium_cover.jpg	/young-sherlock-holmes-1985large_cover.jpg
1986	Lucas	lucas-1986	2019-06-13 14:38:55	https.//cinemanía.com/imágenes/lucas-1986	/lucas-1986background.jpg	/lucas-1986small_cover.jpg	/lucas-1986medium_cover.jpg	/lucas-1986large_cover.jpg
1956	The Killer Is Loose	the-killer-is-loose-1956	2019-06-14 05:26:27	https.//foro_pelis.es/carátulasthe-killer-is-loose-1956	/the-killer-is-loose-1956background.jpg	/the-killer-is-loose-1956small_cover.jpg	/the-killer-is-loose-1956medium_cover.jpg	/the-killer-is-loose-1956large_cover.jpg
2017	The Lears	the-lears-2017	2019-06-15 02:43:43	https.//Pelis_y_series/imágenes/the-lears-2017	/the-lears-2017background.jpg	/the-lears-2017small_cover.jpg	/the-lears-2017medium_cover.jpg	/the-lears-2017large_cover.jpg
1962	The Damned	the-damned-1962	2019-06-17 08:47:18	https.//foro_pelis.es/carátulasthe-damned-1962	/the-damned-1962background.jpg	/the-damned-1962small_cover.jpg	/the-damned-1962medium_cover.jpg	/the-damned-1962large_cover.jpg
2015	A Very Murray Christmas	a-very-murray-christmas-2015	2019-06-18 15:40:56	https.//cinemanía.com/imágenes/a-very-murray-christmas-2015	/a-very-murray-christmas-2015background.jpg	/a-very-murray-christmas-2015small_cover.jpg	/a-very-murray-christmas-2015medium_cover.jpg	/a-very-murray-christmas-2015large_cover.jpg
2019	15 Minutes of War	15-minutes-of-war-2019	2019-06-19 00:49:40	https.//palomitas.com/películas/15-minutes-of-war-2019	/15-minutes-of-war-2019background.jpg	/15-minutes-of-war-2019small_cover.jpg	/15-minutes-of-war-2019medium_cover.jpg	/15-minutes-of-war-2019large_cover.jpg
2015	Remember	remember-2015	2019-06-21 08:11:13	https.//Movie_covers.com/remember-2015	/remember-2015background.jpg	/remember-2015small_cover.jpg	/remember-2015medium_cover.jpg	/remember-2015large_cover.jpg
1971	They Might Be Giants	they-might-be-giants-1971	2019-06-25 09:31:14	https.//palomitas.com/películas/they-might-be-giants-1971	/they-might-be-giants-1971background.jpg	/they-might-be-giants-1971small_cover.jpg	/they-might-be-giants-1971medium_cover.jpg	/they-might-be-giants-1971large_cover.jpg
2019	Hollow Point	hollow-point-2019	2019-06-27 21:35:23	https.//Movie_covers.com/hollow-point-2019	/hollow-point-2019background.jpg	/hollow-point-2019small_cover.jpg	/hollow-point-2019medium_cover.jpg	/hollow-point-2019large_cover.jpg
1965	The Bedford Incident	the-bedford-incident-1965	2019-06-28 12:24:14	https.//Movie_covers.com/the-bedford-incident-1965	/the-bedford-incident-1965background.jpg	/the-bedford-incident-1965small_cover.jpg	/the-bedford-incident-1965medium_cover.jpg	/the-bedford-incident-1965large_cover.jpg
